y_true,y_pred,y_prob,idx,actual_cum_rate,predicted_cum_rate
0,1,0.4517121833893076,1780,0.1128579449747333,0.3514879281302639
0,1,0.6722443671940029,1781,0.1127946127946128,0.35185185185185186
1,0,0.4471687516275926,1782,0.11329220415030847,0.35165451486259114
0,0,0.40306666348465886,1783,0.1132286995515695,0.351457399103139
1,0,0.32509437239658945,1784,0.11372549019607843,0.35126050420168065
1,0,0.44141913023341334,1785,0.11422172452407615,0.35106382978723405
0,0,0.33194229405577613,1786,0.11415780637940683,0.35086737548964747
0,0,0.2759321859467062,1787,0.11409395973154363,0.35067114093959734
0,1,0.4681672874000591,1788,0.11403018446059252,0.3510340972610397
0,1,0.5166184358041076,1789,0.11396648044692738,0.3513966480446927
0,0,0.3809149156471724,1790,0.11390284757118928,0.3512004466778336
1,0,0.27372873295512273,1791,0.11439732142857142,0.3510044642857143
0,1,0.6358621689764217,1792,0.11433351924149471,0.3513664249860569
0,0,0.36983639844951477,1793,0.11426978818283166,0.3511705685618729
0,1,0.5057976675687271,1794,0.11420612813370473,0.35153203342618383
0,0,0.3160299486146496,1795,0.11414253897550111,0.3513363028953229
0,0,0.4349157803530426,1796,0.11407902058987202,0.3511407902058987
0,1,0.5220132916006538,1797,0.11401557285873193,0.3515016685205784
0,1,0.49331221971510325,1798,0.11395219566425792,0.35186214563646473
0,0,0.4272356017134082,1799,0.11388888888888889,0.3516666666666667
0,0,0.26937682010246855,1800,0.11382565241532482,0.35147140477512495
0,0,0.28851523292380243,1801,0.11376248612652608,0.35127635960044395
0,0,0.4109311797806394,1802,0.1136993899057127,0.35108153078202997
0,0,0.3542678892653407,1803,0.11363636363636363,0.3508869179600887
0,1,0.5181071580694616,1804,0.11357340720221606,0.3512465373961219
0,0,0.4399976127581621,1805,0.11351052048726468,0.35105204872646734
1,1,0.45410785325735015,1806,0.1140011068068622,0.3514111787493083
0,1,0.5282077275830539,1807,0.11393805309734513,0.35176991150442477
0,0,0.20529926929795014,1808,0.11387506909894969,0.351575456053068
0,0,0.25838452589097205,1809,0.1138121546961326,0.35138121546961326
0,1,0.7528858391022928,1810,0.11374930977360574,0.35173937051352844
0,0,0.40091996980174294,1811,0.11368653421633554,0.3515452538631347
1,1,0.5424273848346383,1812,0.1141753998896856,0.35190292333149475
0,1,0.48976809833750884,1813,0.11411245865490628,0.35226019845644985
0,0,0.3410028661360286,1814,0.1140495867768595,0.35206611570247937
0,1,0.5492031632315962,1815,0.11398678414096916,0.3524229074889868
0,0,0.32962955836830465,1816,0.11392405063291139,0.3522289488167309
0,0,0.3501608597404985,1817,0.11386138613861387,0.35203520352035206
0,0,0.3523120551960496,1818,0.11379879054425508,0.3518416712479384
0,0,0.3151189551797926,1819,0.11373626373626373,0.3516483516483517
0,0,0.3272670344301842,1820,0.11367380560131796,0.3514552443712246
0,0,0.39042588897745084,1821,0.11361141602634467,0.3512623490669594
0,1,0.7158998786040544,1822,0.11354909489851893,0.35161821173889196
0,0,0.20136280032409193,1823,0.11348684210526316,0.3514254385964912
0,0,0.381633306287489,1824,0.11342465753424658,0.3512328767123288
0,1,0.5828834878117725,1825,0.11336254107338445,0.3515881708652793
0,1,0.5202848733079841,1826,0.11330049261083744,0.3519430760810071
0,0,0.38782982319723625,1827,0.11323851203501094,0.3517505470459519
0,1,0.4798981507196027,1828,0.1131765992345544,0.35210497539639146
0,0,0.39298817808176734,1829,0.11311475409836065,0.3519125683060109
0,0,0.34608342310973333,1830,0.11305297651556527,0.3517203713817586
0,0,0.3008515166149437,1831,0.11299126637554585,0.35152838427947597
0,0,0.3162003299059222,1832,0.11292962356792144,0.3513366066557556
0,1,0.450115925873612,1833,0.1128680479825518,0.35169029443838606
0,0,0.3296588510128919,1834,0.11280653950953679,0.35149863760217986
0,1,0.5182920501776281,1835,0.11274509803921569,0.35185185185185186
1,0,0.3457246471937599,1836,0.11322808927599347,0.35166031573217205
0,0,0.41606790138365535,1837,0.11316648531011969,0.3514689880304679
0,0,0.43095397667406,1838,0.11310494834148994,0.3512778684067428
0,0,0.33563604756398296,1839,0.11304347826086956,0.35108695652173916
0,0,0.35044021689139615,1840,0.11298207495926127,0.3508962520369365
0,0,0.4465391368607201,1841,0.11292073832790445,0.3507057546145494
0,1,0.4696622196707453,1842,0.11285946825827456,0.3510580575149213
0,0,0.3180931341325831,1843,0.11279826464208242,0.35086767895878523
0,0,0.4139822669634651,1844,0.11273712737127371,0.35067750677506776
0,0,0.3819724244450317,1845,0.11267605633802817,0.3504875406283857
1,0,0.4277162719385661,1846,0.11315646995127233,0.3502977801840823
0,1,0.5031252351958689,1847,0.1130952380952381,0.35064935064935066
0,0,0.4017766154816961,1848,0.11303407247160627,0.3504597079502434
0,0,0.27723162497490894,1849,0.11297297297297297,0.35027027027027025
0,0,0.3918603235317346,1850,0.1129119394921664,0.3500810372771475
0,0,0.31638924865077495,1851,0.11285097192224622,0.34989200863930886
0,0,0.3262499486052394,1852,0.11279007015650297,0.34970318402590395
0,1,0.47031478924363446,1853,0.11272923408845739,0.35005393743257823
1,0,0.35344235610424646,1854,0.11320754716981132,0.34986522911051215
0,0,0.38900434306724546,1855,0.11314655172413793,0.34967672413793105
0,0,0.3780670460952532,1856,0.11308562197092084,0.34948842218632203
0,0,0.42986159606071517,1857,0.11302475780409042,0.34930032292787944
0,0,0.4056980701823325,1858,0.11296395911780527,0.34911242603550297
0,0,0.34897353178477486,1859,0.11290322580645161,0.3489247311827957
0,0,0.44410523987176187,1860,0.11284255776464266,0.3487372380440623
0,0,0.36996250782021034,1861,0.11278195488721804,0.3485499462943072
0,0,0.40072743444824666,1862,0.11272141706924316,0.3483628556092324
0,1,0.49737364830032965,1863,0.11266094420600858,0.3487124463519313
0,0,0.3834372871261725,1864,0.1126005361930295,0.3485254691689008
0,0,0.22656197138157066,1865,0.11254019292604502,0.3483386923901393
0,1,0.46952116848698083,1866,0.11247991430101767,0.3486877343331548
0,1,0.4528378283349344,1867,0.11241970021413276,0.3490364025695932
0,0,0.355981836173041,1868,0.11235955056179775,0.34884965222043873
0,0,0.3235253178516853,1869,0.11229946524064172,0.34866310160427805
0,1,0.4955404253385106,1870,0.1122394441475147,0.34901122394441475
0,0,0.27058605809408426,1871,0.11217948717948718,0.3488247863247863
0,1,0.45240716142262316,1872,0.11211959423384944,0.34917245061398827
0,0,0.3738837752174494,1873,0.11205976520811099,0.3489861259338314
0,0,0.26566126887309516,1874,0.112,0.3488
1,0,0.37781024406869307,1875,0.11247334754797442,0.3486140724946695
0,0,0.4195025224899749,1876,0.11241342567927544,0.3484283431006926
0,1,0.6146327872905243,1877,0.11235356762513313,0.34877529286474973
0,1,0.5596632108271322,1878,0.11229377328366152,0.3491218733368813
0,0,0.42875843599533087,1879,0.11223404255319148,0.34893617021276596
0,0,0.3614910746784922,1880,0.11217437533227007,0.3487506645401382
1,1,0.5445055146298986,1881,0.1126461211477152,0.34909670563230605
0,1,0.45181467125741637,1882,0.11258629845990441,0.34944237918215615
0,0,0.44636696977366797,1883,0.11252653927813164,0.3492569002123142
0,0,0.4480793586306831,1884,0.11246684350132626,0.34907161803713527
0,1,0.47549779031669254,1885,0.11240721102863202,0.3494167550371156
0,0,0.42616793954449494,1886,0.11234764175940647,0.3492315845257022
0,0,0.37340794399586413,1887,0.11228813559322035,0.3490466101694915
0,0,0.4441224439821464,1888,0.11222869242985707,0.34886183165696133
1,1,0.5589014919569052,1889,0.1126984126984127,0.3492063492063492
0,0,0.3109608921726769,1890,0.11263881544156532,0.3490216816499207
0,1,0.46011353667246746,1891,0.11257928118393234,0.34936575052854124
0,0,0.2441922265219779,1892,0.11251980982567353,0.34918119387216057
1,1,0.5447740190459386,1893,0.11298838437170011,0.3495248152059134
0,0,0.3148673236745839,1894,0.11292875989445911,0.34934036939313984
1,1,0.5484454947619206,1895,0.11339662447257384,0.34968354430379744
1,1,0.6355625111634904,1896,0.11386399578281498,0.35002635740643123
0,0,0.4483971953284878,1897,0.11380400421496312,0.3498419388830348
0,0,0.3048354505608389,1898,0.11374407582938388,0.34965771458662454
0,0,0.4062519829781768,1899,0.11368421052631579,0.3494736842105263
0,0,0.37096925257352703,1900,0.11362440820620726,0.3492898474487112
0,0,0.3774054329882353,1901,0.11356466876971609,0.3491062039957939
0,0,0.20310531120543557,1902,0.11350499211770888,0.348922753547031
0,0,0.44588716255350047,1903,0.1134453781512605,0.3487394957983193
0,1,0.5137534105858264,1904,0.11338582677165354,0.34908136482939633
0,0,0.21752433138640562,1905,0.11332633788037776,0.34889821615949634
0,1,0.5746281483548009,1906,0.11326691137912952,0.34923964341898267
0,1,0.48258756187544405,1907,0.11320754716981132,0.34958071278826
0,0,0.2694908178429304,1908,0.11314824515453117,0.3493975903614458
0,1,0.5100606576748533,1909,0.1130890052356021,0.34973821989528797
0,0,0.41978687012775584,1910,0.1130298273155416,0.34955520669806384
0,1,0.4963006328904477,1911,0.11297071129707113,0.34989539748953974
0,1,0.5589732614266751,1912,0.11291165708311553,0.35023523261892314
0,0,0.389444517589833,1913,0.11285266457680251,0.3500522466039707
0,0,0.24572724446376376,1914,0.11279373368146214,0.34986945169712796
0,0,0.2472075151850511,1915,0.1127348643006263,0.3496868475991649
0,0,0.34088183626593915,1916,0.11267605633802817,0.34950443401147624
0,0,0.37595220045463834,1917,0.11261730969760167,0.34932221063607927
0,0,0.311246632234237,1918,0.11255862428348098,0.3491401771756123
0,0,0.1608511480131945,1919,0.1125,0.3489583333333333
0,0,0.3822631848549457,1920,0.11244143675169183,0.3487766788131182
0,0,0.30587112601178634,1921,0.11238293444328824,0.3485952133194589
0,0,0.4147530535553409,1922,0.11232449297971919,0.3484139365574623
0,0,0.3942830870573146,1923,0.11226611226611227,0.3482328482328482
1,0,0.35140004696004434,1924,0.11272727272727273,0.34805194805194806
0,1,0.49198348406298364,1925,0.112668743509865,0.34839044652128764
0,0,0.4351129200426289,1926,0.1126102750389206,0.3482096523092891
1,0,0.31524448584147813,1927,0.11307053941908714,0.3480290456431535
0,0,0.4399323868611987,1928,0.11301192327630896,0.3478486262312079
0,1,0.5151105400294153,1929,0.11295336787564766,0.34818652849740933
0,0,0.3950115371515618,1930,0.11289487312273433,0.34800621439668566
0,1,0.451886048267923,1931,0.11283643892339544,0.34834368530020704
0,0,0.37414017309561304,1932,0.11277806518365235,0.3481634764614589
0,0,0.21436776906072824,1933,0.11271975180972078,0.34798345398138575
0,0,0.34889218715831427,1934,0.11266149870801033,0.34780361757105943
0,0,0.4178330932986448,1935,0.11260330578512397,0.34762396694214875
0,0,0.34367365447990506,1936,0.11254517294785751,0.34744450180691794
0,0,0.31029864532090323,1937,0.11248710010319918,0.34726522187822495
0,1,0.5442228420131462,1938,0.11242908715832904,0.3476018566271274
0,0,0.274919488517628,1939,0.11237113402061856,0.3474226804123711
0,0,0.375638975972028,1940,0.11231324059763009,0.3472436888201958
0,0,0.34216895884205206,1941,0.11225540679711637,0.3470648815653965
0,0,0.32767286558426256,1942,0.11219763252702007,0.3468862583633556
0,0,0.37795950013069585,1943,0.11213991769547325,0.34670781893004116
0,0,0.25131926775942015,1944,0.11208226221079691,0.34652956298200516
1,1,0.6472878686210646,1945,0.11253854059609456,0.34686536485097635
0,0,0.3217643974028441,1946,0.11248073959938366,0.34668721109399075
0,0,0.29582393007554164,1947,0.11242299794661191,0.34650924024640656
0,1,0.5361418249888891,1948,0.11236531554643407,0.34684453565931245
0,0,0.40012999929805704,1949,0.1123076923076923,0.3466666666666667
1,1,0.5073505763257953,1950,0.11276268580215275,0.3470015376729882
0,0,0.3318017434734078,1951,0.11270491803278689,0.3468237704918033
0,1,0.5645972379440946,1952,0.11264720942140297,0.34715821812596004
0,1,0.49484329487538314,1953,0.11258955987717502,0.3474923234390993
0,1,0.543368302436104,1954,0.11253196930946291,0.34782608695652173
0,0,0.39553263351497225,1955,0.11247443762781185,0.3476482617586912
0,1,0.529650720959671,1956,0.11241696474195197,0.3479816044966786
0,1,0.5620820893219549,1957,0.11235955056179775,0.34831460674157305
0,0,0.37178509071723675,1958,0.11230219499744767,0.3481368044920878
0,0,0.38367368408244923,1959,0.11224489795918367,0.3479591836734694
0,0,0.43531107286802817,1960,0.11218765935747067,0.3477817440081591
0,1,0.5523193011987588,1961,0.11213047910295616,0.34811416921508664
0,1,0.6224404586832136,1962,0.11207335710646969,0.34844625573102395
0,1,0.5974826103299705,1963,0.1120162932790224,0.34877800407331977
0,1,0.5065596829788448,1964,0.11195928753180662,0.34910941475826973
0,0,0.42134728261874377,1965,0.11190233977619532,0.34893184130213634
0,1,0.5428793242981682,1966,0.11184544992374174,0.3492628368073208
1,1,0.6109574236815152,1967,0.11229674796747967,0.34959349593495936
0,1,0.5739367617914367,1968,0.1122397155916709,0.3499238191975622
1,1,0.5443386608027239,1969,0.11269035532994924,0.350253807106599
0,0,0.3579285802823814,1970,0.1126331811263318,0.350076103500761
1,0,0.26256955799175546,1971,0.11308316430020283,0.34989858012170383
0,0,0.3085692773731717,1972,0.11302584896097313,0.34972123669538774
0,1,0.5362970591838644,1973,0.11296859169199595,0.35005065856129686
1,1,0.4907784604606139,1974,0.11341772151898734,0.35037974683544304
0,1,0.473308423786972,1975,0.11336032388663968,0.3507085020242915
0,0,0.3715476256418362,1976,0.11330298431967628,0.3505311077389985
1,1,0.6175313690101183,1977,0.11375126390293225,0.35085945399393326
0,0,0.32729871951366285,1978,0.11369378473976756,0.3506821627084386
0,0,0.2641388274590195,1979,0.11363636363636363,0.3505050505050505
0,0,0.44638463694931696,1980,0.11357900050479555,0.3503281171125694
0,1,0.5408506865899463,1981,0.11352169525731584,0.35065590312815337
0,0,0.44063975715853887,1982,0.11346444780635401,0.35047907211296014
0,1,0.5453337379294527,1983,0.11340725806451613,0.35080645161290325
0,0,0.3716493562379898,1984,0.11335012594458438,0.35062972292191436
0,1,0.5106044155375378,1985,0.11329305135951662,0.350956696878147
0,1,0.4612400517143369,1986,0.1132360342224459,0.35128334172118775
0,0,0.4415398790640956,1987,0.11317907444668009,0.35110663983903423
0,1,0.5843912631638659,1988,0.11312217194570136,0.3514328808446455
0,0,0.3481615746968178,1989,0.11306532663316583,0.3512562814070352
1,0,0.44899811696917613,1990,0.11351079859367152,0.3510798593671522
1,1,0.5414697038158092,1991,0.11395582329317269,0.3514056224899598
0,0,0.34741572180173524,1992,0.11389864525840442,0.35122930255895635
0,0,0.3190597218636263,1993,0.11384152457372117,0.3510531594784353
0,0,0.21582629345832327,1994,0.11378446115288221,0.3508771929824561
0,0,0.31041404488213276,1995,0.11372745490981964,0.35070140280561124
0,0,0.40793321030799257,1996,0.11367050575863796,0.35052578868302453
0,0,0.3393096529730369,1997,0.11361361361361362,0.35035035035035034
0,0,0.4228788325709565,1998,0.1135567783891946,0.3501750875437719
0,0,0.2795975318456454,1999,0.1135,0.35
0,0,0.3948863795087355,2000,0.11344327836081959,0.3498250874562719
0,0,0.24580703581128494,2001,0.11338661338661339,0.34965034965034963
0,0,0.3901143834613064,2002,0.11333000499251124,0.34947578632051923
0,0,0.4350118660922906,2003,0.11327345309381237,0.34930139720558884
0,1,0.49095534197840224,2004,0.11321695760598503,0.3496259351620948
0,0,0.2667944235960991,2005,0.113160518444666,0.3494516450648056
0,0,0.4295897076994858,2006,0.11310413552566019,0.34927752864972594
0,0,0.3512228350403116,2007,0.11304780876494024,0.34910358565737054
1,0,0.41510796959733265,2008,0.1134892981582877,0.34892981582877053
0,1,0.45547279621000836,2009,0.11343283582089553,0.3492537313432836
0,0,0.31262746921148693,2010,0.11337642963699653,0.34908005967180505
0,0,0.29100506723100716,2011,0.11332007952286283,0.3489065606361829
1,0,0.3515722382500832,2012,0.1137605563835072,0.34873323397913564
1,0,0.3557322249951594,2013,0.11420059582919563,0.3485600794438927
0,1,0.5967212484184564,2014,0.1141439205955335,0.3488833746898263
0,0,0.44247264476615866,2015,0.11408730158730158,0.34871031746031744
0,1,0.5206034034332807,2016,0.11403073872087258,0.3490332176499752
0,0,0.23304520700238673,2017,0.11397423191278494,0.34886025768087214
0,0,0.42770536242298973,2018,0.11391778107974244,0.3486874690440812
0,0,0.4166105225697788,2019,0.11386138613861387,0.3485148514851485
0,1,0.48002615662027204,2020,0.11380504700643246,0.3488372093023256
0,0,0.3776842816950915,2021,0.11374876360039565,0.3486646884272997
0,1,0.5010854911932214,2022,0.11369253583786455,0.34898665348492336
0,0,0.37270581710885614,2023,0.11363636363636363,0.34881422924901184
0,0,0.36432862838871055,2024,0.11358024691358025,0.348641975308642
0,1,0.49474838231456963,2025,0.11352418558736427,0.3489634748272458
0,0,0.36073121628433363,2026,0.11346817957572768,0.3487913172175629
0,0,0.3295207128453116,2027,0.11341222879684418,0.34861932938856016
0,1,0.5399386090369106,2028,0.11335633316904879,0.3489403647116806
0,0,0.26468519942900726,2029,0.11330049261083744,0.34876847290640395
0,1,0.45542165114551636,2030,0.11324470704086657,0.34908911866075826
0,0,0.23276019471981435,2031,0.11318897637795275,0.34891732283464566
0,1,0.5305804474478659,2032,0.1131333005410723,0.34923757993113624
0,0,0.4237116433119395,2033,0.11307767944936087,0.34906588003933137
0,0,0.42064830694399846,2034,0.11302211302211303,0.3488943488943489
0,1,0.4984489209383268,2035,0.11296660117878192,0.34921414538310414
0,0,0.31190102206701975,2036,0.11291114383897889,0.3490427098674521
0,0,0.30788331107078215,2037,0.11285574092247301,0.3488714425907753
1,0,0.3254853947074332,2038,0.11329082883766552,0.34870034330554195
0,0,0.42951901494469596,2039,0.11323529411764706,0.34852941176470587
0,1,0.468728881667,2040,0.11317981381675649,0.3488486036256737
0,0,0.35692449869024734,2041,0.11312438785504407,0.3486777668952008
0,0,0.28853872146342613,2042,0.1130690161527166,0.34850709740577585
0,0,0.3488353362700154,2043,0.11301369863013698,0.34833659491193736
0,1,0.4578789065729498,2044,0.11295843520782396,0.3486552567237164
1,1,0.5712162347635269,2045,0.11339198435972629,0.3489736070381232
1,1,0.7305114468794642,2046,0.11382510991695163,0.34929164631167564
0,1,0.4704859041482131,2047,0.11376953125,0.349609375
0,0,0.3098477776386463,2048,0.11371400683260127,0.3494387506100537
0,0,0.32008852969058343,2049,0.11365853658536586,0.3492682926829268
0,1,0.48608459744370236,2050,0.113603120429059,0.34958556801560214
0,0,0.34062134786460063,2051,0.11354775828460038,0.34941520467836257
0,0,0.2722581369258473,2052,0.11349245007306381,0.3492450073063809
0,1,0.4654652163051994,2053,0.11343719571567673,0.3495618305744888
0,1,0.4818252271062605,2054,0.11338199513381995,0.34987834549878344
0,1,0.478358570326528,2055,0.11332684824902724,0.35019455252918286
0,1,0.48278226552416104,2056,0.11327175498298493,0.3505104521147302
0,0,0.35863436692608397,2057,0.11321671525753159,0.35034013605442177
0,1,0.4862743325284586,2058,0.1131617289946576,0.3506556580864497
0,0,0.39774607347628194,2059,0.11310679611650486,0.3504854368932039
0,0,0.43349771153730304,2060,0.11305191654536632,0.35031538088306646
0,1,0.5713836954756085,2061,0.11299709020368574,0.3506304558680892
0,1,0.49761708654623815,2062,0.1129423170140572,0.350945225399903
1,0,0.40434973447655986,2063,0.11337209302325581,0.3507751937984496
0,0,0.38570220517056086,2064,0.11331719128329298,0.3506053268765133
0,0,0.4415512908924898,2065,0.1132623426911907,0.3504356243949661
0,0,0.3795076661957245,2066,0.11320754716981132,0.3502660861151427
0,0,0.4360501366752996,2067,0.11315280464216634,0.35009671179883944
0,0,0.31699738704445074,2068,0.11309811503141615,0.3499275012083132
0,1,0.5315037035526512,2069,0.11304347826086956,0.3502415458937198
0,0,0.35527788448042164,2070,0.11298889425398358,0.3500724287783679
0,0,0.32170244867447234,2071,0.11293436293436293,0.3499034749034749
0,0,0.2686143073211573,2072,0.11287988422575977,0.3497346840328027
0,0,0.3631585899825085,2073,0.1128254580520733,0.34956605593056894
0,0,0.29974519509363107,2074,0.11277108433734939,0.3493975903614458
0,0,0.3395952794499727,2075,0.11271676300578035,0.3492292870905588
0,1,0.5335929905300273,2076,0.11266249398170439,0.3495426095329803
0,1,0.4832829463374736,2077,0.1126082771896054,0.3498556304138595
1,1,0.64197182834202,2078,0.11303511303511303,0.3501683501683502
0,0,0.3574634566423379,2079,0.11298076923076923,0.35
0,1,0.5623876384109132,2080,0.11292647765497357,0.35031234983181164
0,1,0.47036032019957086,2081,0.11287223823246878,0.3506243996157541
0,0,0.3610459855700694,2082,0.1128180508881421,0.35045607297167547
0,0,0.37377856439417306,2083,0.11276391554702495,0.3502879078694818
0,0,0.31432979823592594,2084,0.11270983213429256,0.3501199040767386
0,0,0.3922479154297269,2085,0.11265580057526366,0.34995206136145734
0,1,0.5526965109199482,2086,0.1126018207954001,0.35026353617632966
0,0,0.3266351877118483,2087,0.11254789272030652,0.35009578544061304
1,1,0.4574974454927479,2088,0.11297271421732887,0.350406893250359
0,0,0.437918346865128,2089,0.11291866028708133,0.35023923444976074
0,0,0.16677918543144907,2090,0.1128646580583453,0.3500717360114778
0,0,0.3812900039292423,2091,0.11281070745697896,0.34990439770554493
0,0,0.3701522310588932,2092,0.11275680840898232,0.3497372193024367
0,0,0.1859635360724477,2093,0.11270296084049666,0.3495702005730659
0,0,0.33840411228770845,2094,0.1126491646778043,0.3494033412887828
0,0,0.3285359954839938,2095,0.11259541984732824,0.34923664122137404
0,0,0.3280229815798226,2096,0.11254172627563186,0.3490701001430615
0,0,0.16815769293492816,2097,0.1124880838894185,0.3489037178265014
0,1,0.45943322484658644,2098,0.1124344926155312,0.3492139113863745
0,1,0.4656096912509759,2099,0.11238095238095239,0.3495238095238095
0,0,0.4277726667709537,2100,0.11232746311280342,0.34935744883388864
0,1,0.5250710407295456,2101,0.11227402473834443,0.3496669838249286
0,0,0.42802798538491516,2102,0.11222063718497385,0.34950071326676174
0,0,0.326870648967975,2103,0.11216730038022814,0.34933460076045625
0,0,0.3350374503170437,2104,0.11211401425178147,0.3491686460807601
0,0,0.2521568406169477,2105,0.1120607787274454,0.349002849002849
0,0,0.3691970169366512,2106,0.11200759373516848,0.3488372093023256
0,1,0.63240353458983,2107,0.11195445920303605,0.349146110056926
0,1,0.49835024397791583,2108,0.1119013750592698,0.3494547178757705
0,0,0.4341069898982224,2109,0.11184834123222749,0.34928909952606635
0,0,0.4008508065826665,2110,0.11179535765040265,0.34912363808621505
1,1,0.5183890050479195,2111,0.11221590909090909,0.3494318181818182
0,1,0.5810962572321829,2112,0.11216280170373875,0.34973970657832465
0,0,0.36252360731647715,2113,0.11210974456007569,0.34957426679280984
0,1,0.4596683325670526,2114,0.11205673758865248,0.34988179669030733
1,0,0.39168636928034456,2115,0.11247637051039698,0.3497164461247637
0,0,0.2770470446051999,2116,0.11242324043457723,0.3495512517713746
0,0,0.3678666197814745,2117,0.11237016052880075,0.3493862134088763
0,1,0.47443998050934777,2118,0.1123171307220387,0.3496932515337423
0,0,0.3089926156131402,2119,0.11226415094339623,0.34952830188679246
0,1,0.4500504019777932,2120,0.11221122112211221,0.34983498349834985
0,0,0.38663748186073577,2121,0.11215834118755891,0.34967012252591895
0,0,0.26950556976287476,2122,0.11210551106924165,0.3495054168629298
0,1,0.5116525451808593,2123,0.1120527306967985,0.3498116760828625
0,1,0.4891952659563647,2124,0.112,0.35011764705882353
0,1,0.45323747742932924,2125,0.11194731890874883,0.3504233301975541
0,0,0.32073615310954784,2126,0.11189468735307946,0.35025858015984956
0,0,0.35094975317251415,2127,0.1118421052631579,0.350093984962406
0,1,0.5399263464629936,2128,0.11178957256928135,0.3503992484734617
0,0,0.3963874341171771,2129,0.11173708920187793,0.3502347417840376
0,0,0.42124216124609,2130,0.11168465509150634,0.35007038948850305
0,1,0.5184286020808491,2131,0.11163227016885553,0.350375234521576
0,0,0.39109382529282827,2132,0.11157993436474449,0.350210970464135
0,0,0.41299117253511197,2133,0.11152764761012184,0.3500468603561387
0,0,0.4471313543857181,2134,0.11147540983606558,0.34988290398126465
0,0,0.23268758629894762,2135,0.11142322097378277,0.3497191011235955
0,0,0.28817058189706146,2136,0.11137108095460926,0.34955545156761814
0,0,0.3871430487926545,2137,0.11131898971000935,0.34939195509822263
0,0,0.3786929883690283,2138,0.11126694717157551,0.3492286115007013
0,1,0.5692762948654637,2139,0.11121495327102804,0.34953271028037386
0,0,0.3480690885420131,2140,0.11116300794021486,0.34936945352638954
0,1,0.692787498122103,2141,0.1111111111111111,0.34967320261437906
0,1,0.6757143615034917,2142,0.11105926271581895,0.34997666822211854
0,1,0.5490486680132143,2143,0.11100746268656717,0.35027985074626866
0,1,0.4530027958626818,2144,0.11095571095571095,0.35058275058275057
0,1,0.5073626138108406,2145,0.11090400745573159,0.3508853681267474
0,1,0.45736489710637895,2146,0.11085235211923615,0.3511877037727061
0,1,0.5400599752641646,2147,0.11080074487895716,0.3514897579143389
0,1,0.523016509803035,2148,0.11074918566775244,0.3517915309446254
0,0,0.3299361230694666,2149,0.11069767441860465,0.3516279069767442
0,0,0.24838658449742898,2150,0.11064621106462111,0.3514644351464435
0,0,0.3454072725223777,2151,0.11059479553903345,0.3513011152416357
0,0,0.431138632025423,2152,0.11054342777519739,0.351137947050627
0,0,0.2558296949910559,2153,0.11049210770659239,0.35097493036211697
1,1,0.5967168177396655,2154,0.11090487238979119,0.35127610208816706
0,0,0.44473062667113644,2155,0.11085343228200371,0.35111317254174396
0,0,0.20984299074643936,2156,0.11080203987019008,0.35095039406583217
0,0,0.36319468102531177,2157,0.11075069508804448,0.35078776645041704
0,1,0.5646510856083085,2158,0.11069939786938397,0.35108846688281614
0,0,0.3915268917884308,2159,0.11064814814814815,0.3509259259259259
0,0,0.43903436659354067,2160,0.1105969458583989,0.35076353540027766
0,1,0.5009430549375403,2161,0.11054579093432007,0.35106382978723405
0,0,0.3212909277920363,2162,0.11049468331021729,0.3509015256588072
0,0,0.2599937702634231,2163,0.11044362292051756,0.35073937153419593
0,0,0.4052287859749197,2164,0.11039260969976905,0.3505773672055427
0,0,0.3908539001541096,2165,0.11034164358264081,0.35041551246537395
0,1,0.5507646421817429,2166,0.11029072450392248,0.3507152745731426
0,0,0.3845392883162283,2167,0.11023985239852399,0.3505535055350554
1,0,0.3740217063514679,2168,0.11065006915629322,0.3503918856615952
1,0,0.4362637149026263,2169,0.11105990783410138,0.35023041474654376
0,1,0.46478816437443865,2170,0.1110087517273146,0.35052970981114695
0,0,0.3011104044873102,2171,0.11095764272559852,0.3503683241252302
1,0,0.34282688053879756,2172,0.11136677404509894,0.35020708697653014
0,0,0.4173712186066469,2173,0.11131554737810488,0.3500459981600736
0,0,0.3498767054232012,2174,0.11126436781609196,0.34988505747126436
0,0,0.3718985198952842,2175,0.11121323529411764,0.34972426470588236
0,1,0.5011712844418431,2176,0.11116214974735875,0.35002296738631145
0,1,0.5575210858402899,2177,0.1111111111111111,0.35032139577594124
0,0,0.28189355067004984,2178,0.11106011932078935,0.35016062413951354
1,1,0.47108060774100907,2179,0.11146788990825689,0.3504587155963303
0,0,0.24938619353788732,2180,0.11141678129298486,0.35029802842732694
0,0,0.2555211781623207,2181,0.11136571952337306,0.35013748854262144
1,0,0.299500765167798,2182,0.11177278973889143,0.3499770957398076
0,0,0.26492440218435853,2183,0.11172161172161173,0.3498168498168498
0,1,0.4724136792050847,2184,0.11167048054919909,0.3501144164759725
1,1,0.4721793086215721,2185,0.11207685269899359,0.3504117108874657
0,0,0.36798718753497345,2186,0.11202560585276634,0.3502514860539552
1,0,0.27824017135341783,2187,0.11243144424131626,0.350091407678245
0,0,0.3382656014712609,2188,0.11238008222932847,0.3499314755596163
0,0,0.34879957431290504,2189,0.11232876712328767,0.3497716894977169
0,1,0.6008033711636132,2190,0.11227749885896851,0.35006846188954815
0,0,0.3737391208486272,2191,0.11222627737226278,0.3499087591240876
0,1,0.5835206688614017,2192,0.1121751025991792,0.35020519835841313
